Buffalo,Present,Buffalo_Purchase_Date,Buffalo_Died,Buffalo_Sold_Date,Buffalo_Sold,Fresh_Buffalo / Calved_Buffalo,Reminder,Pregnancy,Test,In_Doubt,Empty_Days,Empty,OK,Pregnancy_Month,पड़ा,Doctor_Name,Month,Medicine,Calf_Born,Calf_Born Reminder,Dry_Period,Care,Calving,Days_Until_Calving,Age_in_Months,Age_in_Days,Milk_Production_Started,Milk_Production_per_Month_(Liters),Daily_Milk_Production_Morning_(Liters),Daily_Milk_Production_Evening(Liters),Total_Milk,Pregnancy_2,Empty_Buffalo_Reminder
480.0,p,2022-12-07 00:00:00,,,,2023-11-19 00:00:00,2024-01-19 00:00:00,,,,932.0,,,00:00:00,,,,,,,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
481.0,p,2023-08-13 00:00:00,,,,2023-08-13 00:00:00,2023-10-13 00:00:00,,,,1030.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
482.0,P,,,,,2023-06-16 00:00:00,2023-08-16 00:00:00,,2024-02-28 00:00:00,,1088.0,,2024-02-28 00:00:00,2023-08-28 00:00:00,,dr sunil,6,,,1900-01-21 00:00:00,2024-03-28 00:00:00,2024-05-28 00:00:00,2024-06-28 00:00:00,710.0,34.0,1020.0,2024-06-28 00:00:00,0.0,,,0.0,2024-06-28 00:00:00,2024-09-28 00:00:00
483.0,P,,,,,2023-02-14 00:00:00,2023-04-14 00:00:00,,2023-09-26 00:00:00,,1210.0,,2023-09-26 00:00:00,2023-06-26 00:00:00,,DRV,3,,,1900-01-21 00:00:00,2024-01-26 00:00:00,2024-03-26 00:00:00,2024-04-26 00:00:00,773.0,36.1,1083.0,2024-04-26 00:00:00,0.0,,,0.0,2024-04-26 00:00:00,2024-07-26 00:00:00
484.0,p,2023-08-20 00:00:00,,,,2024-04-04 00:00:00,2024-06-04 00:00:00,,,,795.0,,,00:00:00,,,,,2024-04-04 00:00:00,2024-04-25 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
485.0,p,,,,,2024-01-28 00:00:00,2024-03-28 00:00:00,,,,862.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
486.0,P,,,,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
487.0,A,,,,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
488.0,p,2023-08-13 00:00:00,,,,2023-08-13 00:00:00,2023-10-13 00:00:00,,,,1030.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
489.0,A,,,,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
490.0,A,,,2024-03-01 00:00:00,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
491.0,P,2023-03-22 00:00:00,,,,2023-03-10 00:00:00,2023-05-10 00:00:00,,2023-12-08 00:00:00,,1186.0,,2023-12-08 00:00:00,2023-10-08 00:00:00,,,2,,,1900-01-21 00:00:00,2024-05-08 00:00:00,2024-07-08 00:00:00,2024-08-08 00:00:00,669.0,32.63333333333333,979.0,2024-08-08 00:00:00,0.0,,,0.0,2024-08-08 00:00:00,2024-11-08 00:00:00
492.0,P,,,,,2023-06-17 00:00:00,2023-08-17 00:00:00,,2024-03-12 00:00:00,,1087.0,,2024-03-12 00:00:00,2023-08-12 00:00:00,,dr sunil,6.5,,,1900-01-21 00:00:00,2024-03-12 00:00:00,2024-05-12 00:00:00,2024-06-12 00:00:00,726.0,34.53333333333333,1036.0,2024-06-12 00:00:00,0.0,,,0.0,2024-06-12 00:00:00,2024-09-12 00:00:00
493.0,A,2022-12-16 00:00:00,,2024-03-01 00:00:00,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
494.0,p,,,,,2023-11-11 00:00:00,2024-01-11 00:00:00,,,,940.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
495.0,p,2023-08-13 00:00:00,,,,2023-08-13 00:00:00,2023-10-13 00:00:00,,,,1030.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
496.0,A,2022-06-12 00:00:00,,2024-01-09 00:00:00,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
497.0,p,,,,,2023-10-07 00:00:00,2023-12-07 00:00:00,,,,975.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
498.0,p,2022-08-06 00:00:00,,,,2024-01-19 00:00:00,2024-03-19 00:00:00,,,,871.0,,,00:00:00,,,,,2024-01-19 00:00:00,2024-02-09 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
499.0,A,2022-12-10 00:00:00,,2023-12-10 00:00:00,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
500.0,P,2022-12-07 00:00:00,,,,2022-12-01 00:00:00,2023-02-01 00:00:00,,"12/17/2023
4/3/24",,1285.0,,2024-04-02 00:00:00,2023-08-02 00:00:00,,,7.5,,,1900-01-21 00:00:00,2024-03-02 00:00:00,2024-05-02 00:00:00,2024-06-02 00:00:00,736.0,34.86666666666667,1046.0,2024-06-02 00:00:00,0.0,,,0.0,2024-06-02 00:00:00,2024-09-02 00:00:00
501.0,A,,,2024-01-09 00:00:00,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
502.0,p,2022-12-07 00:00:00,,,,2023-12-26 00:00:00,2024-02-26 00:00:00,,,,895.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
503.0,A,,,,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
504.0,p,2023-08-13 00:00:00,,,,2023-08-13 00:00:00,2023-10-13 00:00:00,,,,1030.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
505.0,p,2023-03-23 00:00:00,,,,2024-04-15 00:00:00,2024-06-15 00:00:00,,,,784.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
506.0,P,2023-12-02 00:00:00,,,,2023-12-02 00:00:00,2024-02-02 00:00:00,,,,919.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
507.0,P,2023-12-02 00:00:00,,,,2023-12-02 00:00:00,2024-02-02 00:00:00,,,,919.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
508.0,A,2023-08-13 00:00:00,,2024-02-01 00:00:00,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
509.0,P,2022-12-16 00:00:00,,,,2022-12-10 00:00:00,2023-02-10 00:00:00,,2024-01-14 00:00:00,,1276.0,,2024-01-14 00:00:00,2023-11-14 00:00:00,,dr gupta,2,,,1900-01-21 00:00:00,2024-06-14 00:00:00,2024-08-14 00:00:00,2024-09-14 00:00:00,632.0,31.4,942.0,2024-09-14 00:00:00,0.0,,,0.0,2024-09-14 00:00:00,2024-12-14 00:00:00
510.0,A,2022-12-07 00:00:00,2023-11-17 00:00:00,,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
511.0,P,2023-12-02 00:00:00,,,,2023-12-02 00:00:00,2024-02-02 00:00:00,,,,919.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
512.0,A,,,2024-03-01 00:00:00,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
513.0,P,,,,,2022-09-22 00:00:00,2022-11-22 00:00:00,,2023-09-26 00:00:00,,,,2023-09-26 00:00:00,2023-07-26 00:00:00,,DRV,2,,,1900-01-21 00:00:00,2024-02-26 00:00:00,2024-04-26 00:00:00,2024-05-26 00:00:00,743.0,35.1,1053.0,2024-05-26 00:00:00,0.0,,,0.0,2024-05-26 00:00:00,2024-08-26 00:00:00
514.0,p,,,,,2023-10-29 00:00:00,2023-12-29 00:00:00,,,,953.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
515.0,p,2023-08-13 00:00:00,,,,2023-08-13 00:00:00,2023-10-13 00:00:00,,,,1030.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
516.0,P,2023-03-23 00:00:00,,,,2023-03-10 00:00:00,2023-05-10 00:00:00,,2023-12-08 00:00:00,,1186.0,,2023-12-08 00:00:00,2023-09-08 00:00:00,,,2.5,,,1900-01-21 00:00:00,2024-04-08 00:00:00,2024-06-08 00:00:00,2024-07-08 00:00:00,700.0,33.666666666666664,1010.0,2024-07-08 00:00:00,0.0,,,0.0,2024-07-08 00:00:00,2024-10-08 00:00:00
517.0,P,,,,,,1900-02-28 00:00:00,,2022-05-02 00:00:00,,46181.0,,2022-05-02 00:00:00,2022-04-02 00:00:00,,,1,,,1900-01-21 00:00:00,2022-11-02 00:00:00,2023-01-02 00:00:00,2023-02-02 00:00:00,1222.0,51.06666666666667,1532.0,2023-02-02 00:00:00,0.0,,,0.0,2023-02-02 00:00:00,2023-05-02 00:00:00
518.0,p,2022-08-04 00:00:00,,,,2023-11-28 00:00:00,2024-01-28 00:00:00,,,,923.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
519.0,A,,,,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
520.0,A,,,2023-05-04 00:00:00,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
521.0,p,2022-06-20 00:00:00,,,,2023-12-17 00:00:00,2024-02-17 00:00:00,,,,904.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
522.0,A,2023-06-20 00:00:00,,2024-02-11 00:00:00,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
523.0,p,2022-06-12 00:00:00,,,,2023-11-25 00:00:00,2024-01-25 00:00:00,,,,926.0,,,00:00:00,,,,,2023-11-25 00:00:00,2023-12-16 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
524.0,A,,,2024-03-08 00:00:00,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
525.0,p,,,,,2023-11-08 00:00:00,2024-01-08 00:00:00,,,,943.0,,,00:00:00,,,,,2023-11-08 00:00:00,2023-11-29 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
526.0,P,,,,,2023-09-05 00:00:00,2023-11-05 00:00:00,,2024-03-31 00:00:00,13/4/24,1007.0,,2024-03-31 00:00:00,2023-10-01 00:00:00,4.0,dr sunil,5.5,,,1900-01-21 00:00:00,2024-05-01 00:00:00,2024-07-01 00:00:00,2024-08-01 00:00:00,676.0,32.86666666666667,986.0,2024-08-01 00:00:00,0.0,,,0.0,2024-08-01 00:00:00,2024-11-01 00:00:00
527.0,p,,,,,2023-10-13 00:00:00,2023-12-13 00:00:00,,,,969.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
528.0,P,2023-12-02 00:00:00,,,,2023-12-02 00:00:00,2024-02-02 00:00:00,,,,919.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
529.0,P,2023-12-02 00:00:00,,,,2023-12-02 00:00:00,2024-02-02 00:00:00,,,,919.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
530.0,A,,,2022-06-18 00:00:00,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
531.0,P,2023-03-22 00:00:00,,,,2023-03-10 00:00:00,2023-05-10 00:00:00,,2023-12-08 00:00:00,,1186.0,,2023-12-08 00:00:00,2023-08-08 00:00:00,,,4,,,1900-01-21 00:00:00,2024-03-08 00:00:00,2024-05-08 00:00:00,2024-06-08 00:00:00,730.0,34.666666666666664,1040.0,2024-06-08 00:00:00,0.0,,,0.0,2024-06-08 00:00:00,2024-09-08 00:00:00
532.0,A,,,2023-12-21 00:00:00,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
533.0,A,,,,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
534.0,A,,,2023-04-09 00:00:00,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
535.0,A,,,,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
536.0,p,2022-06-20 00:00:00,,,,2024-01-08 00:00:00,2024-03-08 00:00:00,,,,882.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
537.0,A,,,,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
538.0,A,,2023-02-26 00:00:00,,,2022-06-21 00:00:00,2022-08-21 00:00:00,2022-10-02 00:00:00,,,1448.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
539.0,P,,,,,2023-02-25 00:00:00,2023-04-25 00:00:00,,2023-11-21 00:00:00,S,1199.0,,2023-11-21 00:00:00,2023-07-21 00:00:00,,dr sunil,3.5,,,1900-01-21 00:00:00,2024-02-21 00:00:00,2024-04-21 00:00:00,2024-05-21 00:00:00,748.0,35.266666666666666,1058.0,2024-05-21 00:00:00,0.0,,,0.0,2024-05-21 00:00:00,2024-08-21 00:00:00
540.0,P,,,,,2023-10-21 00:00:00,2023-12-21 00:00:00,,,,961.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
541.0,A,,,2024-03-02 00:00:00,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
542.0,P,,,,,2024-03-29 00:00:00,2024-05-29 00:00:00,,,,801.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
543.0,p,,,,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
544.0,A,2023-06-20 00:00:00,,2024-02-11 00:00:00,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
545.0,P,2023-12-02 00:00:00,,,,2023-12-02 00:00:00,2024-02-02 00:00:00,,,,919.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
546.0,A,2022-06-12 00:00:00,,2023-12-21 00:00:00,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
547.0,A,2023-06-20 00:00:00,,2024-01-03 00:00:00,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
548.0,p,2022-12-07 00:00:00,,,,2023-11-22 00:00:00,2024-01-22 00:00:00,,,,929.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
549.0,A,,,2023-05-04 00:00:00,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
550.0,A,2022-06-07 00:00:00,,2024-02-24 00:00:00,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
551.0,p,,,,,2024-04-01 00:00:00,2024-06-01 00:00:00,,,,798.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
552.0,P,,,,,2023-01-31 00:00:00,2023-03-31 00:00:00,,2024-03-30 00:00:00,,1224.0,,2024-03-30 00:00:00,2023-10-30 00:00:00,,dr sunil,5,,,1900-01-21 00:00:00,2024-05-30 00:00:00,2024-07-30 00:00:00,2024-08-30 00:00:00,647.0,31.9,957.0,2024-08-30 00:00:00,0.0,,,0.0,2024-08-30 00:00:00,2024-11-30 00:00:00
